,chr,start,end,20M_mix_Bmap_CLBGA_0_rep1,20M_mix_Bmap_CLBGA_100_rep1,20M_mix_Bmap_CLBGA_25_rep1,20M_mix_Bmap_CLBGA_10_rep1,20M_mix_Bmap_CLBGA_50_rep1
398,1,2987387,2987419,0.0208,0.0182,0.0174,0.017,0.0167
399,1,2987420,2987462,0.0067,0.0,0.0087,0.0074,0.0
400,1,2987742,2987822,0.0787,0.0,0.1014,0.0886,0.0899
401,1,2996928,2996973,0.7763,0.2179,0.6905,0.75,0.6667
402,1,3038256,3038341,0.8276,0.1818,0.7705,0.9259,0.4848
403,1,3105148,3105206,0.775,0.0833,0.6897,0.7889,0.5139
404,1,3113609,3113656,0.8195,0.2706,0.74,0.79,0.6875
405,1,3158029,3158121,0.9217,0.4667,0.8556,0.92,0.8
406,1,3192061,3192193,0.85,0.0,0.8,0.88,0.4815
407,1,3199612,3199704,0.9778,0.0,0.9273,0.936,0.7882
408,1,3200376,3200499,0.6727,0.1091,0.4727,0.6154,0.4571
409,1,3234186,3234275,0.9778,0.325,0.7167,0.8364,0.66
410,1,3302664,3302715,0.9742,0.0,0.74,0.8774,0.5615
411,1,3307070,3307143,0.9777,0.0625,0.7906,0.933,0.6605
412,1,3310546,3310597,0.0126,0.1458,0.0342,0.0123,0.0382
413,1,3328728,3328827,0.9649,0.0,0.784,0.8519,0.6959
414,1,3329189,3329265,0.9603,0.6465,0.8788,0.8889,0.8148
415,1,3342108,3342199,0.8514,0.4048,0.7725,0.8242,0.7205
416,1,3371004,3371047,0.0035,0.0673,0.0174,0.0034,0.0268
417,1,3371174,3371261,0.013,0.5303,0.1212,0.0152,0.2
418,1,3371316,3371398,0.0,0.025,0.0,0.0,0.0
419,1,3378178,3378295,0.9455,0.0,0.7818,0.8667,0.6
420,1,3379747,3379811,0.9053,0.0333,0.6971,0.8444,0.4895
421,1,3447822,3447866,0.0,0.0167,0.0,0.0,0.0
422,1,3447937,3447962,0.01,0.3371,0.087,0.0348,0.1862
423,1,3447980,3448072,0.0,0.0864,0.0253,0.0,0.0409
424,1,3448118,3448155,0.0159,0.0143,0.0306,0.0179,0.0204
425,1,3460133,3460210,0.8638,0.0,0.7949,0.8308,0.6263
426,1,3484176,3484271,0.9222,0.0667,0.76,0.875,0.6333
427,1,3520267,3520345,0.7949,0.5636,0.7826,0.8099,0.7526
428,1,3527889,3527982,0.003,0.0374,0.0034,0.0062,0.0186
429,1,3527983,3528028,0.0201,0.0303,0.0211,0.016,0.0
430,1,3541512,3541552,0.0,0.0,0.0,0.0,0.0
431,1,3541743,3541834,0.0069,0.0,0.0069,0.0069,0.0
432,1,3541916,3541989,0.0,0.037,0.0,0.0,0.0098
433,1,3542086,3542153,0.0,0.0,0.0,0.0,0.0
434,1,3567646,3567692,0.0205,0.6267,0.0727,0.0432,0.2609
435,1,3567693,3567728,0.175,0.487,0.2231,0.2067,0.3167
436,1,3567852,3567910,0.2083,0.7838,0.4206,0.3,0.6111
437,1,3568728,3568789,0.0,0.0179,0.0,0.0,0.0096
438,1,3568824,3568885,0.0088,0.0,0.0115,0.007,0.0089
439,1,3568886,3568928,0.0065,0.0182,0.0121,0.0129,0.008
440,1,3568929,3568985,0.0099,0.037,0.0141,0.0096,0.0174
441,1,3568986,3569069,0.0068,0.0417,0.0338,0.0316,0.0472
442,1,3569108,3569145,0.0062,0.0952,0.0143,0.0136,0.0204
443,1,3607367,3607458,0.9683,0.8375,0.9588,0.9612,0.9271
444,1,3623319,3623425,0.6389,0.6154,0.7087,0.6509,0.7043
445,1,3644211,3644276,0.85,0.4,0.78,0.75,0.6333
446,1,3669280,3669374,0.9,0.7826,0.8372,0.8611,0.8382
447,1,3689318,3689369,0.0043,0.0,0.0123,0.0054,0.0167
448,1,3712693,3712772,0.0,0.0,0.0,0.0,0.0
449,1,3712773,3712842,0.0,0.0036,0.0,0.0,0.0
450,1,3712843,3712952,0.0,0.0,0.0,0.0,0.0
451,1,3712953,3713007,0.0,0.0,0.0,0.0,0.0
452,1,3773294,3773415,0.0,0.0104,0.0069,0.0089,0.0078
453,1,3773494,3773532,0.0111,0.0,0.0,0.0118,0.0
454,1,3816603,3816661,0.0,0.0,0.0,0.0,0.0
455,1,3817719,3817803,0.0,0.0235,0.0,0.0,0.0127
456,1,3817822,3817883,0.0,0.0,0.0,0.0,0.0
457,1,4714033,4714075,0.0707,0.2612,0.0991,0.0936,0.1564
458,1,4714297,4714330,0.0178,0.0,0.02,0.0186,0.0211
459,1,4714428,4714513,0.022,0.0,0.0204,0.0238,0.0159
460,1,4714547,4714607,0.0088,0.0755,0.0093,0.0093,0.0093
461,1,4714639,4714743,0.028,0.0,0.028,0.024,0.0222
462,1,4714744,4714855,0.0144,0.0,0.0134,0.0144,0.0116
463,1,4714856,4714898,0.0198,0.0,0.018,0.0225,0.0161
464,1,4714899,4714954,0.0072,0.0,0.0083,0.0079,0.0076
465,1,4714955,4715036,0.0204,0.0,0.0222,0.0201,0.0027
466,1,4715061,4715092,0.0083,0.0,0.0,0.0,0.0
467,1,4715114,4715163,0.0,0.0,0.0,0.0,0.0
468,1,4715164,4715203,0.0,0.0128,0.0035,0.0,0.0044
469,1,4715204,4715232,0.0,0.05,0.0,0.0,0.0143
470,1,4715875,4715903,0.0103,0.0,0.0062,0.0098,0.0057
471,1,4716082,4716148,0.0,0.0,0.0,0.0,0.0
472,1,4716149,4716190,0.0323,0.0,0.0083,0.0071,0.01
473,1,4732067,4732170,0.8778,0.8333,0.859,0.8452,0.8611
474,1,4772174,4772242,0.9038,1.0,0.9444,0.9348,0.9583
475,1,4772243,4772355,0.8616,1.0,0.8882,0.8651,0.9052
476,1,5937188,5937282,0.9432,0.9474,0.9441,0.9429,0.9407
477,1,5948551,5948626,0.9611,0.9487,0.9583,0.9611,0.9568
478,1,6051630,6051692,0.0,0.0227,0.0,0.0,0.0
479,1,6051754,6051814,0.0,0.0,0.0,0.0,0.0
480,1,6052156,6052266,0.0,0.0229,0.007,0.0,0.0122
481,1,6052267,6052331,0.0,0.0,0.0,0.0,0.0
482,1,6052898,6052973,0.0,0.0,0.0,0.0,0.0
483,1,6126195,6126256,0.9694,0.9683,0.9797,0.9787,0.9769
484,1,6166696,6166745,0.968,0.9826,0.9635,0.9688,0.9486
485,1,6170013,6170075,0.7364,0.3476,0.6935,0.7188,0.66
486,1,6239463,6239513,0.0,0.0,0.0,0.0,0.0
487,1,6239575,6239644,0.0044,0.0,0.0031,0.0045,0.0
488,1,6239645,6239723,0.0047,0.0,0.0,0.0049,0.0
489,1,6239724,6239764,0.0045,0.0046,0.0,0.0043,0.0
490,1,6239812,6239879,0.0106,0.0131,0.0167,0.0196,0.0253
491,1,6239908,6239947,0.0065,0.0048,0.0073,0.0068,0.0114
492,1,6240297,6240339,0.009,0.0079,0.0143,0.0135,0.0159
493,1,6240340,6240404,0.0098,0.0404,0.0178,0.0107,0.0164
494,1,6240540,6240615,0.02,0.0098,0.0076,0.0119,0.0119
495,1,6240616,6240657,0.0061,0.0,0.0065,0.0061,0.0077
496,1,6259412,6259490,0.0,0.0197,0.0139,0.0089,0.0119
497,1,6259491,6259559,0.0,0.0,0.0,0.0,0.0
498,1,6265894,6265992,0.0,1.0,0.1818,0.1,0.4545
499,1,6266128,6266213,0.0,1.0,0.1333,0.0714,0.6154
500,1,6266239,6266285,0.0051,0.9615,0.3112,0.133,0.5714
501,1,6266286,6266333,0.0,0.987,0.2797,0.0813,0.4906
502,1,6266416,6266521,0.0238,0.9821,0.2303,0.0789,0.4453
503,1,6272027,6272110,0.9474,0.9091,0.9368,0.9474,0.9529
504,1,6295621,6295694,0.0,0.0,0.0,0.0,0.0
505,1,6295695,6295746,0.0,0.0065,0.0,0.0,0.0041
506,1,6295767,6295823,0.0,0.0,0.0,0.0,0.0
507,1,6295863,6295941,0.0,0.0076,0.0,0.0,0.0
508,1,6295942,6295976,0.0071,0.0,0.0,0.0068,0.0
509,1,6295977,6296004,0.0054,0.0,0.0064,0.0062,0.0083
510,1,6302056,6302168,0.0,1.0,0.125,0.0,0.2143
511,1,6302356,6302425,0.0044,0.9481,0.3081,0.0918,0.358
512,1,6302638,6302691,0.0104,0.9792,0.4,0.1574,0.5451
513,1,6305399,6305509,0.0,0.0119,0.0167,0.0167,0.0139
514,1,6309390,6309510,0.0,1.0,0.1393,0.0,0.4259
515,1,6309553,6309624,0.0057,0.9107,0.2714,0.0874,0.4978
516,1,6309625,6309669,0.0174,0.9702,0.2086,0.056,0.3769
517,1,6309670,6309759,0.0513,0.9747,0.4154,0.2885,0.7347
518,1,6309787,6309933,0.05,1.0,0.4,0.25,0.6667
519,1,6320289,6320329,0.02,0.0,0.0,0.0,0.0
520,1,6320330,6320381,0.0,0.0,0.0,0.0,0.0
521,1,6320837,6320900,0.0,0.0,0.0,0.0,0.0
522,1,6320956,6321016,0.0062,0.0023,0.0043,0.0062,0.0061
523,1,6321334,6321412,0.0,0.0,0.0,0.0,0.0
524,1,6334520,6334571,0.9928,0.9636,0.9911,0.9924,0.9888
525,1,6349203,6349319,1.0,0.98,1.0,1.0,1.0
526,1,6452942,6452985,0.015,0.0179,0.0171,0.0119,0.0212
527,1,6452993,6453101,0.0,0.0,0.0,0.0,0.0
528,1,6453172,6453272,0.0345,0.013,0.039,0.0333,0.0263
529,1,6453273,6453316,0.0,0.0,0.0,0.0,0.0
530,1,6453514,6453560,0.0,0.0101,0.0,0.0,0.0
531,1,6453840,6453887,0.0093,0.0,0.0101,0.0097,0.0048
532,1,6456060,6456150,0.9598,0.9474,0.9615,0.948,0.9596
533,1,6479671,6479733,0.0,0.0889,0.008,0.0,0.0083
534,1,6479734,6479797,0.0141,0.0125,0.0175,0.0181,0.0208
535,1,6479960,6480045,0.0132,0.0143,0.0208,0.0156,0.0153
536,1,6480890,6480936,0.006,0.8056,0.075,0.029,0.2647
537,1,6484829,6484902,0.0,0.0057,0.0,0.0,0.0
538,1,6507284,6507337,0.0,0.061,0.0069,0.0,0.0221
539,1,6508840,6508888,0.0045,0.0182,0.0053,0.0049,0.0
540,1,6511938,6512019,0.8333,0.1061,0.7126,0.8065,0.5083
541,1,6514848,6514927,0.0267,0.02,0.0294,0.0294,0.0263
542,1,6515488,6515601,0.0,0.0545,0.0182,0.0,0.0182
543,1,6530992,6531062,0.9424,0.9403,0.913,0.9145,0.9141
544,1,6531063,6531166,0.967,0.9706,0.954,0.9684,0.9389
545,1,6531383,6531471,1.0,1.0,1.0,1.0,1.0
546,1,6531472,6531532,0.9028,0.9756,0.9158,0.9094,0.9333
547,1,6531574,6531616,0.9568,0.9706,0.9679,0.9643,0.9514
548,1,6531617,6531664,0.9086,0.9765,0.9053,0.9105,0.9158
549,1,6533457,6533539,0.9481,0.95,0.9615,0.944,0.9545
550,1,6545373,6545412,0.0194,0.0,0.0207,0.02,0.02
551,1,6550147,6550200,0.0,0.0,0.0,0.0,0.0
552,1,6550943,6551004,0.0242,0.0,0.0179,0.0223,0.0071
553,1,6557359,6557430,0.0111,0.0077,0.0,0.0071,0.0059
554,1,6557472,6557567,0.0,0.0,0.0,0.0,0.0
555,1,6566064,6566166,0.9053,0.8391,0.8958,0.8929,0.8929
556,1,6566480,6566538,0.8333,0.8932,0.8881,0.8483,0.8862
557,1,6614237,6614289,0.0,0.0143,0.0068,0.0,0.0068
558,1,6662734,6662865,0.0085,0.0462,0.0152,0.0109,0.0253
559,1,6663035,6663093,0.0,0.0,0.0,0.0,0.0
560,1,6673172,6673224,0.0,0.0,0.0,0.0,0.0
561,1,6673292,6673338,0.0,0.0075,0.0053,0.0,0.0068
562,1,6673436,6673537,0.0,0.0,0.0,0.0,0.0
563,1,6674017,6674059,0.0071,0.0,0.0,0.0,0.0
564,1,6674060,6674120,0.0038,0.0066,0.0045,0.0042,0.0051
565,1,6674297,6674347,0.0,0.0,0.0,0.0,0.0
566,1,6674348,6674433,0.0,0.0114,0.0,0.0,0.0
567,1,6674524,6674560,0.006,0.0,0.0056,0.006,0.0
568,1,6675268,6675368,0.0075,0.0185,0.0093,0.008,0.0202
569,1,6681626,6681676,0.9921,0.9844,0.9825,0.9917,0.9844
570,1,6685392,6685427,0.0,0.0,0.0,0.0,0.0
571,1,6685464,6685574,0.0,0.0,0.0,0.0,0.0
572,1,6685575,6685629,0.0114,0.0,0.0059,0.0111,0.0108
573,1,6761602,6761659,0.0083,0.0,0.0083,0.0096,0.0
574,1,6775540,6775628,0.8364,0.8667,0.8197,0.8364,0.8101
575,1,6795557,6795625,0.6434,0.9429,0.551,0.5929,0.6517
576,1,6844438,6844518,0.0085,0.0,0.0051,0.0082,0.0058
577,1,6844718,6844756,0.0,0.0093,0.0,0.0,0.0099
578,1,6845533,6845570,0.0,0.0,0.0,0.0,0.0
579,1,6845571,6845629,0.0,0.0,0.0,0.0,0.0
580,1,6845722,6845765,0.0,0.0,0.0,0.0,0.0
581,1,6845782,6845833,0.0,0.0,0.0,0.0,0.0
582,1,6845969,6846015,0.0,0.0,0.0,0.0,0.0
583,1,6846016,6846095,0.0,0.0093,0.0,0.0,0.0
584,1,6890189,6890255,0.9467,0.9529,0.9438,0.9487,0.9459
585,1,7022191,7022294,0.0,1.0,0.1791,0.0896,0.3934
586,1,7104399,7104491,0.9667,0.9692,0.9586,0.96,0.9444
587,1,7130101,7130186,0.0571,0.9067,0.35,0.05,0.5231
588,1,7390375,7390472,0.9633,1.0,0.9694,0.9712,0.9884
589,1,7661296,7661372,0.963,0.9114,0.9625,0.9643,0.9545
590,1,7764068,7764122,0.0,0.0,0.0,0.0,0.0
591,1,7764138,7764190,0.0201,0.0,0.013,0.0189,0.0222
592,1,7764204,7764239,0.0062,0.0556,0.0079,0.0067,0.0088
593,1,7764265,7764380,0.0,0.0,0.0,0.0,0.0
594,1,7764396,7764432,0.0045,0.0,0.0093,0.008,0.0105
595,1,7764433,7764479,0.1453,0.0074,0.125,0.1382,0.1071
596,1,7764480,7764517,0.0132,0.0,0.0083,0.0139,0.0089
597,1,7764576,7764612,0.0159,0.0,0.0139,0.0145,0.0139
598,1,7764669,7764724,0.0093,0.0,0.0111,0.0104,0.0
599,1,7764799,7764853,0.0,0.0,0.0,0.0,0.0
600,1,7764879,7764951,0.0,0.0148,0.0066,0.0062,0.0107
601,1,7764952,7765011,0.0,0.0,0.0,0.0,0.0
602,1,7765074,7765128,0.0,0.0,0.0,0.0,0.0
603,1,7765148,7765223,0.0136,0.0,0.0059,0.0105,0.0083
604,1,7765390,7765495,0.0924,0.0,0.0857,0.0917,0.0667
605,1,7831552,7831620,0.0,0.0,0.0,0.0,0.0
606,1,7831621,7831685,0.0,0.0114,0.0,0.0,0.0
607,1,7844151,7844188,0.0,0.0119,0.0,0.0,0.0
608,1,7844234,7844301,0.0,0.0,0.0,0.0,0.0
609,1,7844314,7844342,0.0,0.0,0.0,0.0,0.0
610,1,7844354,7844392,0.0,0.0084,0.0,0.0,0.0
611,1,7844393,7844449,0.0159,0.0298,0.0048,0.0148,0.0303
612,1,7844471,7844542,0.0893,0.0469,0.0761,0.0721,0.0688
613,1,7844576,7844649,0.1111,0.203,0.1061,0.1218,0.1304
614,1,7846172,7846238,0.9894,1.0,0.9903,0.9892,1.0
615,1,7973866,7973933,0.8435,0.9111,0.8783,0.8417,0.8696
616,1,8014260,8014328,0.0,0.0,0.0,0.0,0.0
617,1,8021302,8021363,0.0,0.0,0.0,0.0,0.0
618,1,8085770,8085850,0.0216,0.0,0.0303,0.0267,0.0404
619,1,8085894,8085926,0.0,0.0,0.0,0.0,0.0
620,1,8086220,8086267,0.0,0.0,0.0045,0.0046,0.0043
621,1,8086412,8086508,0.0,0.0,0.0,0.0,0.0
622,1,8086509,8086545,0.0293,0.0118,0.0333,0.027,0.0444
623,1,8086573,8086671,0.0,0.0227,0.0,0.0,0.0091
624,1,8086672,8086747,0.0357,0.1625,0.1019,0.0562,0.099
625,1,8277217,8277314,0.0,0.8182,0.0595,0.0357,0.0974
626,1,8277315,8277413,0.0984,0.7159,0.2121,0.1806,0.3636
627,1,8277627,8277683,0.0045,0.8125,0.2383,0.0948,0.4141
628,1,8378112,8378162,0.0,0.0,0.0,0.0,0.0
629,1,8384642,8384717,0.9537,0.8264,0.9206,0.9444,0.8651
630,1,8418620,8418680,0.977,0.9383,0.982,0.977,0.9619
631,1,8418681,8418812,0.9895,0.9583,0.9873,0.9902,0.9875
632,1,8483721,8483799,0.0,0.0,0.0,0.0,0.0
633,1,8483800,8483863,0.0127,0.0395,0.0203,0.0142,0.0203
634,1,8484174,8484251,0.0,0.0,0.0,0.0,0.0
635,1,8763188,8763230,0.0048,0.0,0.0054,0.0045,0.0065
636,1,8763231,8763306,0.0,0.006,0.0,0.0,0.0
637,1,8763474,8763511,0.0,0.0,0.0,0.0,0.0
638,1,8877119,8877193,0.0,0.0,0.0,0.0,0.0
639,1,8877980,8878067,0.0,0.0278,0.0,0.0,0.0
640,1,8878068,8878117,0.0069,0.0,0.0096,0.0074,0.0078
641,1,8938808,8938874,0.0,0.0152,0.0128,0.0,0.0167
642,1,8939066,8939154,0.0,0.0,0.0,0.0,0.0
643,1,8939294,8939332,0.0,0.0,0.0,0.0,0.0
644,1,8939333,8939389,0.0,0.0,0.0,0.0,0.0
645,1,9099685,9099753,0.8764,0.9324,0.8723,0.8778,0.934
646,1,9099849,9099934,0.9145,0.65,0.8385,0.8409,0.7708
647,1,9127159,9127245,0.9259,0.9143,0.9341,0.9259,0.8636
648,1,9131603,9131658,0.9639,0.5647,0.9321,0.9655,0.8727
649,1,9189129,9189212,0.0054,0.0,0.0084,0.0056,0.0093
650,1,9189285,9189321,0.0,0.0,0.0,0.0,0.0
651,1,9243065,9243143,0.0019,0.0,0.0025,0.0021,0.0
652,1,9258798,9258852,0.03,0.02,0.0333,0.0316,0.0429
653,1,9258853,9258901,0.0308,0.0113,0.0275,0.0303,0.0146
654,1,9294733,9294763,0.0,0.0,0.0,0.0,0.0
655,1,9352704,9352775,0.0089,0.0253,0.0168,0.0089,0.0253
656,1,9352776,9352812,0.0,0.0,0.0,0.0,0.0
657,1,9353024,9353071,0.0,0.0,0.0,0.0,0.0
658,1,9353072,9353122,0.0,0.0071,0.0,0.0,0.0
659,1,9353201,9353258,0.0,0.0263,0.0,0.0,0.0105
660,1,9353259,9353324,0.0056,0.0,0.0051,0.0049,0.0043
661,1,9353325,9353406,0.0037,0.0053,0.0044,0.0044,0.0043
662,1,9353407,9353486,0.0029,0.011,0.0038,0.0033,0.012
663,1,9353517,9353593,0.0038,0.0,0.004,0.0037,0.0
664,1,9353650,9353683,0.0039,0.0,0.0048,0.0041,0.0057
665,1,9376742,9376807,0.973,0.9813,0.9561,0.9667,0.9667
666,1,9599674,9599717,0.0,0.0,0.0,0.0,0.0
667,1,9599816,9599866,0.0,0.0,0.0,0.0,0.0
668,1,9599867,9599898,0.0,0.0,0.0,0.0,0.0
669,1,9648960,9649029,0.0,0.0,0.0,0.0,0.0
670,1,9649039,9649071,0.0,0.0,0.0,0.0,0.0
671,1,9649088,9649167,0.0,0.0,0.0,0.0,0.0
672,1,9649196,9649224,0.0,0.0,0.0,0.0,0.0
673,1,9649251,9649307,0.0,0.0,0.0,0.0,0.0
674,1,9649308,9649359,0.0083,0.0,0.0,0.0083,0.0
675,1,9711854,9711972,0.0139,0.0104,0.0167,0.0152,0.0139
676,1,9711973,9712027,0.0,0.4909,0.2364,0.1,0.2615
677,1,9712090,9712136,0.0,0.0049,0.0084,0.0,0.0096
678,1,9712171,9712214,0.0095,0.7,0.1091,0.01,0.3308
679,1,9712512,9712567,0.0,0.3068,0.0694,0.0139,0.1484
680,1,9712822,9712898,0.0516,0.0,0.0552,0.0552,0.0273
681,1,9749382,9749463,0.0047,0.0,0.0058,0.0047,0.0069
682,1,9749592,9749651,0.0,0.0,0.0,0.0,0.0
683,1,9829944,9830011,0.9568,0.9895,0.968,0.9586,0.9742
684,1,9883448,9883492,0.0,0.0057,0.0,0.0,0.0
685,1,9883493,9883537,0.004,0.0087,0.0,0.004,0.0
686,1,9883691,9883736,0.0051,0.0072,0.0051,0.0056,0.0
687,1,9883759,9883799,0.0083,0.0,0.006,0.0067,0.0067
688,1,9883800,9883903,0.0,0.0,0.0,0.0,0.0
689,1,9884065,9884147,0.0,0.0,0.0,0.0,0.0
690,1,9884194,9884279,0.0,0.0,0.0,0.0,0.0
691,1,9884388,9884459,0.0323,0.0,0.0175,0.0377,0.0
692,1,9969876,9969933,0.0217,0.0,0.0104,0.0278,0.0111
693,1,9969934,9970061,0.0,0.0,0.0,0.0,0.0
694,1,9970360,9970420,0.0,0.0,0.0,0.0,0.0
695,1,10057162,10057267,0.0,0.0238,0.0054,0.0,0.0072
696,1,10057866,10057908,0.0893,0.0269,0.0619,0.0677,0.0658
697,1,10057997,10058056,0.0391,0.0114,0.0273,0.0357,0.0189
698,1,10092874,10092974,0.0,0.0,0.0,0.0,0.0
699,1,10270457,10270532,0.0,0.0278,0.0,0.0,0.0
700,1,10270784,10270864,0.0,0.0128,0.0,0.0,0.0
701,1,10270865,10270904,0.0,0.0,0.0,0.0,0.0
702,1,10271028,10271065,0.0148,0.0125,0.0095,0.008,0.0
703,1,10271204,10271273,0.0,0.0,0.0071,0.0,0.0
704,1,10490876,10491007,0.0,0.0,0.0,0.0,0.0
705,1,10698313,10698422,0.3165,0.9,0.3507,0.3284,0.5385
706,1,10698624,10698694,0.3482,0.963,0.5139,0.2632,0.5955
707,1,10699065,10699223,0.0,0.9211,0.3333,0.0,0.9861
708,1,10699224,10699306,0.3241,0.9792,0.4391,0.3988,0.5864
709,1,10699331,10699366,0.1826,0.98,0.2963,0.2889,0.45
710,1,10699448,10699550,0.943,0.9954,0.951,0.9479,0.9583
711,1,10702702,10702828,0.7619,0.8556,0.8125,0.7966,0.875
712,1,10705100,10705206,0.95,0.9444,0.9667,0.95,0.9667
713,1,10719963,10720041,0.8788,0.9091,0.8725,0.9,0.8889
714,1,10724395,10724521,0.9667,0.9,0.9556,0.975,0.96
715,1,10725345,10725420,0.9769,0.9627,0.9645,0.9761,0.9583
716,1,10726539,10726632,0.9478,1.0,0.981,0.9455,0.975
717,1,10738569,10738647,0.95,0.0,0.8583,0.944,0.78
718,1,10754037,10754083,0.0083,0.0,0.0079,0.0088,0.0123
719,1,10754241,10754295,0.0,0.0,0.0,0.0,0.0
720,1,10754296,10754322,0.0,0.0069,0.0,0.0,0.0
721,1,10754538,10754598,0.0069,0.0071,0.0067,0.0067,0.0
722,1,10754615,10754679,0.0,0.0071,0.0,0.0,0.0
723,1,10754881,10754940,0.0,0.0192,0.0053,0.0,0.007
724,1,10804932,10805027,0.9647,0.925,0.9405,0.9663,0.9494
725,1,10853972,10854000,0.0,0.0,0.0,0.0,0.0
726,1,10854896,10854957,0.0,0.0,0.0,0.0,0.0
727,1,10854958,10855010,0.0044,0.0,0.0056,0.0047,0.0064
728,1,10855226,10855335,0.0225,0.0,0.0225,0.0225,0.04
729,1,10855553,10855607,0.02,0.0,0.025,0.025,0.0222
730,1,10856336,10856379,0.0067,0.0,0.0,0.0069,0.0
731,1,10856418,10856506,0.0,0.0,0.0,0.0,0.0
732,1,10885160,10885215,0.7111,0.6762,0.7073,0.7319,0.6504
733,1,10895947,10896031,0.089,0.9697,0.3491,0.1045,0.62
734,1,10896058,10896155,0.0,0.8447,0.3736,0.0536,0.4874
735,1,10927354,10927398,0.0083,0.0,0.0083,0.0076,0.007
736,1,10948702,10948753,0.053,0.0057,0.0317,0.0303,0.0256
737,1,10948808,10948844,0.0025,0.0,0.0,0.0027,0.0
738,1,10948872,10948907,0.0145,0.0,0.0175,0.0142,0.0139
739,1,10948935,10948966,0.0064,0.0,0.0,0.0,0.0
740,1,10949022,10949080,0.0784,0.0,0.0722,0.0722,0.0317
741,1,10949081,10949159,0.1587,0.0096,0.0741,0.0711,0.0779
742,1,11073002,11073042,0.0061,0.0,0.0,0.0056,0.0
743,1,11073128,11073188,0.0,0.0,0.0,0.0,0.0
744,1,11073189,11073243,0.0149,0.0,0.0152,0.0159,0.0159
745,1,11119913,11119966,0.0,0.0,0.0,0.0,0.0
746,1,11159730,11159798,0.0085,0.0,0.0079,0.0079,0.0
747,1,11322259,11322314,0.0,0.0,0.0,0.0,0.0
748,1,11333359,11333443,0.0,0.0,0.0,0.0,0.0
749,1,11538725,11538806,0.0,0.0,0.0,0.0,0.0
750,1,11538865,11538942,0.0133,0.0,0.0143,0.0143,0.0182
751,1,11539046,11539114,0.0067,0.0,0.0043,0.0038,0.0
752,1,11539422,11539456,0.0231,0.0,0.0261,0.024,0.0364
753,1,11539989,11540070,0.0,0.0,0.0,0.0,0.005
754,1,11540071,11540128,0.0842,0.0071,0.0769,0.0865,0.0579
755,1,11540242,11540309,0.0064,0.0,0.0083,0.0083,0.0079
756,1,11589935,11590014,0.8647,0.9667,0.9034,0.8759,0.9
757,1,11708785,11708855,0.7562,0.9167,0.7917,0.75,0.7847
758,1,11708949,11709017,0.0,0.84,0.0833,0.0,0.4769
759,1,11710725,11710817,0.0952,0.9583,0.4444,0.0952,0.6944
760,1,11714497,11714560,0.0,0.0,0.0143,0.0,0.0125
761,1,11715090,11715153,0.0,0.0,0.0,0.0,0.0
762,1,11721216,11721269,0.9455,0.8714,0.9565,0.95,0.9077
763,1,11724370,11724490,0.0041,0.0,0.0037,0.0039,0.0039
764,1,11724531,11724568,0.0041,0.0,0.0039,0.0043,0.0039
765,1,11741096,11741130,0.0057,0.0,0.0053,0.0053,0.0
766,1,11741184,11741221,0.0,0.0,0.0,0.0,0.0
767,1,11751819,11751899,0.0,0.0,0.0,0.0,0.0
768,1,11752138,11752230,0.0245,0.9371,0.0985,0.0655,0.3273
769,1,11752596,11752649,0.175,0.9167,0.2714,0.2182,0.3481
770,1,11986025,11986123,0.0,0.0,0.0,0.0,0.0
771,1,11986262,11986333,0.0,0.0,0.0,0.0,0.0
772,1,11994734,11994804,0.0056,0.0,0.0067,0.0056,0.0
773,1,12040590,12040676,0.0,0.0,0.0,0.0,0.0
774,1,12060007,12060077,0.9454,0.9804,0.9524,0.9474,0.9456
775,1,12123572,12123621,0.0,0.0857,0.0263,0.0,0.0909
776,1,12123651,12123749,0.0118,0.0296,0.0175,0.0152,0.0299
777,1,12227131,12227275,0.0,0.3265,0.0357,0.0,0.2041
778,1,12227585,12227637,0.0105,0.3273,0.04,0.0125,0.1143
779,1,12251926,12251956,0.9831,0.781,0.9577,0.9667,0.9256
780,1,12290048,12290082,0.0,0.0,0.0,0.0,0.0084
781,1,12290232,12290281,0.0,0.0,0.0,0.0,0.0
782,1,12290402,12290516,0.0,0.0,0.0,0.0,0.0
783,1,12655690,12655782,0.0,0.0,0.0083,0.0091,0.0083
784,1,12655932,12656011,0.066,0.0,0.0609,0.0681,0.0711
785,1,12656049,12656085,0.0074,0.0182,0.0074,0.0083,0.0105
786,1,12656187,12656281,0.475,0.0,0.3889,0.4386,0.2778
787,1,12678017,12678070,0.0,0.9858,0.4709,0.3182,0.7511
788,1,12678193,12678253,0.0069,0.9417,0.2697,0.0667,0.3958
789,1,13840016,13840091,0.0152,0.06,0.0,0.0132,0.04
790,1,13840106,13840177,0.0038,0.0083,0.0,0.0,0.0
791,1,13840225,13840270,0.0174,0.0045,0.0156,0.0169,0.0
792,1,13840476,13840543,0.0,0.0127,0.0,0.0,0.0
793,1,13881447,13881512,0.9539,0.0204,0.8333,0.8929,0.67
794,1,13881513,13881579,0.975,0.75,0.9706,0.975,0.9667
795,1,13909632,13909686,0.1933,0.675,0.2462,0.2194,0.363
796,1,13910741,13910804,0.0545,0.0727,0.0267,0.05,0.0267
797,1,14026510,14026604,0.0053,0.0,0.0,0.0056,0.0
798,1,14026638,14026726,0.0256,0.0,0.0192,0.0256,0.0
