chr	start	end	healthy	nbl
chr1	2309723	2309895	0.309524	0.5
chr1	1168410	1168456	0.781462666666667	0.971834666666667
chr1	3089251	3089342	0.578704	0.768286333333333
chr1	3533391	3533498	0.444444333333333	0.632184
chr1	6162700	6162743	0.713451666666667	0.901135
chr1	1475245	1475284	0.0231348	0.2107855
chr1	5815508	5815657	0.766666666666667	0.953159
chr1	6321737	6321814	0.168226333333333	0.354477466666667
chr1	7596660	7596698	0.776088	0.962297666666667
chr1	9904251	9904405	0.719717333333333	0.905760333333333
chr1	3685276	3685347	0.440123333333333	0.625439333333333
chr1	2253958	2254073	0.630482333333333	0.815749666666667
chr1	935905	935971	0.00833333333333333	0.193192333333333
chr1	1017678	1017783	0.798611	0.979725333333333
chr1	5874211	5874306	0.566969666666667	0.747777666666667
chr1	1358216	1358325	0.224400666666667	0.404514
chr1	876643	876806	0	0.179967033333333
chr1	4712846	4712963	0	0.1797262
chr1	1321786	1321868	0.786349	0.965440666666667
chr1	1580278	1580391	0.783809666666667	0.962047
chr1	1690235	1690339	0.782407666666667	0.960617333333333
chr1	887461	887589	0.638889	0.816666666666667
chr1	3827919	3827948	0.787337666666667	0.965078333333333
chr1	9188315	9188441	0.0666666666666667	0.244369
chr1	975517	975579	0.00555556666666667	0.182646933333333
chr1	9848035	9848120	0.791666666666667	0.96875
chr1	1982704	1982825	0.277777666666667	0.454556
chr1	6140552	6140588	0.658614333333333	0.835007
chr1	936610	936697	0.0375901666666667	0.2137605
chr1	1449783	1449864	0.714367666666667	0.890004666666667
chr1	8378550	8378593	0.0710108	0.2466292
chr1	1365905	1365937	0.331503	0.507082766666667
chr1	1981876	1981922	0	0.1752715
chr1	936118	936188	0.0332145	0.205936166666667
chr1	2143969	2144070	0.0333333333333333	0.205555433333333
chr1	2986084	2986138	0	0.172050666666667
chr1	2244286	2244406	0.527778	0.699413333333333
chr1	9305393	9305473	0.796556	0.968065333333333
chr1	2436834	2436882	0.429903666666667	0.601203
chr1	2169247	2169301	0.793199666666667	0.964294
chr1	1168239	1168409	0.802494333333333	0.973451
chr1	1366225	1366320	0.45	0.6207001
chr1	2446368	2446403	0.769788666666667	0.940189333333333
chr1	3371469	3371512	0	0.169718133333333
chr1	3774755	3774826	0.803703666666667	0.973365
chr1	1118730	1118861	0.253887666666667	0.422895333333333
chr1	2246056	2246094	0.0350876666666667	0.203660933333333
chr1	8561857	8561880	0.0274971666666667	0.196051333333333
chr1	1475188	1475244	0.101851866666667	0.2697836
chr1	895278	895422	0.194969	0.362542333333333
chr1	5818747	5818879	0.833333333333333	1
chr1	9801691	9801825	0.833333333333333	1
chr1	1057836	1057882	0.191316433333333	0.357875833333333
chr1	4710571	4710674	0.626984333333333	0.790849666666667
chr1	2250372	2250409	0.785561	0.949367
chr1	1951285	1951387	0.105835	0.269501833333333
chr1	2398016	2398048	0.526440666666667	0.690042
chr1	2366140	2366177	0.523128666666667	0.686429
chr1	2244585	2244616	0.738889	0.901960666666667
chr1	1976645	1976709	0.240896666666667	0.403673333333333
chr1	3519618	3519649	0.758981	0.921551
chr1	6775144	6775183	0.745370333333333	0.907089666666667
chr1	2560350	2560374	0.0756410333333333	0.2371981
chr1	3630099	3630188	0.728070333333333	0.888095333333333
chr1	1951162	1951219	0.00317460333333333	0.1631163
chr1	3447593	3447633	0	0.159739933333333
chr1	4697852	4697966	0.723627333333333	0.882861
chr1	2424114	2424243	0.664814666666667	0.823973333333333
chr1	3687876	3687902	0.813568666666667	0.972222333333333
chr1	9784866	9785002	0.827777666666667	0.986111
chr1	933655	933711	0.0042735	0.1614185
chr1	2434064	2434115	0.789178666666667	0.946000333333333
chr1	6514256	6514348	0.0961639333333333	0.252786433333333
chr1	6187671	6187743	0.408199666666667	0.564298333333333
chr1	2169302	2169427	0.745820333333333	0.901401333333333
chr1	2929352	2929458	0.207272666666667	0.361987666666667
chr1	6479864	6479948	0.00568183333333333	0.160324633333333
chr1	1976114	1976207	0.00396826666666667	0.1585069
chr1	4714428	4714513	0.0266257333333333	0.180940466666667
chr1	850075	850251	0.815789333333333	0.969697
chr1	6320055	6320117	0	0.153679733333333
chr1	3624482	3624522	0.747687666666667	0.901041666666667
chr1	6053641	6053751	0	0.1527779
chr1	1475285	1475363	0.0188492	0.171086866666667
chr1	936833	936923	0.0042194	0.156328566666667
chr1	877931	878120	0	0.1517304
chr1	2987131	2987184	0	0.151536033333333
chr1	2995654	2995713	0.361274	0.512501
chr1	6157982	6158108	0.779914666666667	0.930267333333333
chr1	876538	876642	0.0263158	0.176658166666667
chr1	3569831	3569871	0.288874666666667	0.438250333333333
chr1	6279316	6279477	0.75	0.898550666666667
chr1	1051049	1051089	0	0.148189666666667
chr1	3458571	3458631	0.248505	0.396645
chr1	2130568	2130693	0.263889	0.411638
chr1	1951107	1951161	0.0105263	0.158232933333333
chr1	7887247	7887277	0.624949333333333	0.772313666666667
chr1	7694102	7694155	0.837255	0.984423666666667
chr1	869150	869288	0.459596	0.606060666666667
chr1	2435512	2435592	0.606947	0.752546333333333
chr1	6166369	6166402	0.761221	0.905672666666667
chr1	3657167	3657293	0.8	0.944444333333333
chr1	9242125	9242195	0.0177123766666667	0.161190766666667
chr1	895128	895200	0.413375666666667	0.555211333333333
chr1	4715931	4716019	0	0.141741666666667
chr1	1297482	1297575	0.181666666666667	0.323287166666667
chr1	7135814	7135882	0.815972333333333	0.957143
chr1	2405160	2405284	0.838624333333333	0.979166666666667
chr1	1502726	1502810	0.783333333333333	0.923800333333333
chr1	1534865	1534894	0.0642446	0.2045717
chr1	2237081	2237184	0.844117666666667	0.983333333333333
chr1	6170076	6170139	0.819054666666667	0.958082666666667
chr1	1279248	1279380	0.847222333333333	0.986111
chr1	877867	877902	0.0112433666666667	0.150029433333333
chr1	2409487	2409557	0.818636333333333	0.956501666666667
chr1	3606061	3606153	0.706730666666667	0.844162
chr1	6321694	6321736	0.015873	0.1532829
chr1	3621178	3621307	0.597222333333333	0.734391333333333
chr1	3568566	3568647	0.0214444433333333	0.157678833333333
chr1	4697761	4697851	0.771777	0.907870333333333
chr1	1562946	1563011	0.592721	0.728496
chr1	2405638	2405708	0.531339333333333	0.667095666666667
chr1	3568434	3568565	0.0555555333333333	0.191029333333333
chr1	3042752	3042923	0.666666666666667	0.802054333333333
chr1	1230973	1231002	0.854138666666667	0.989060333333333
chr1	6271679	6271759	0.84676	0.980995333333333
chr1	9071901	9071968	0.689659333333333	0.823049
chr1	977356	977499	0.828116666666667	0.961342333333333
chr1	8388501	8388619	0.835585666666667	0.968376333333333
chr1	6535355	6535445	0.863547666666667	0.996124
chr1	4715204	4715232	0	0.1323582
chr1	6551045	6551184	0	0.1322751
chr1	881297	881429	0.833333333333333	0.965608333333333
chr1	1204315	1204352	0.835403	0.967347
chr1	5948009	5948147	0.817460333333333	0.948718
chr1	1290784	1290810	0.00859467	0.1398421
chr1	7844716	7844741	0.498779	0.629695
chr1	9675474	9675594	0.708333333333333	0.838788
chr1	7290017	7290102	0.852287333333333	0.981929333333333
chr1	1374828	1374858	0.76012	0.889340333333333
chr1	2229930	2229985	0.822222	0.951310333333333
chr1	1976225	1976286	0.00392156666666667	0.132969466666667
chr1	2097460	2097628	0.777777666666667	0.906666666666667
chr1	2437658	2437746	0.844994666666667	0.973878333333333
chr1	9563490	9563528	0.823968666666667	0.952590333333333
chr1	1841314	1841344	0.853492	0.982023666666667
chr1	2472236	2472412	0.0289855	0.157407333333333
chr1	2984735	2984774	0.00352733333333333	0.131787566666667
chr1	1956146	1956193	0	0.127777666666667
chr1	9262436	9262510	0	0.127470333333333
chr1	9445616	9445710	0.856967	0.984127
chr1	2985278	2985365	0	0.126901833333333
chr1	2182334	2182478	0.833333333333333	0.96
chr1	877737	877866	0.00779726666666667	0.133822533333333
chr1	2118170	2118306	0.833333333333333	0.959259
chr1	1957760	1957864	0.358465333333333	0.484239333333333
chr1	2133612	2133730	0.701010333333333	0.82665
chr1	2435617	2435647	0.600066	0.725682333333333
chr1	6801878	6802012	0.833333333333333	0.958754
chr1	3689531	3689580	0	0.12442
chr1	8189274	8189435	0.770833333333333	0.895185
chr1	4718901	4718941	0.193158	0.317248666666667
chr1	1136401	1136456	0.0152381	0.139095
chr1	1229419	1229470	0.850098333333333	0.973739
chr1	935300	935335	0.00925925333333333	0.132777333333333
chr1	3229914	3229949	0.0416667	0.164304933333333
chr1	2985366	2985437	0.00462963333333333	0.127056
chr1	8930994	8931134	0.766666666666667	0.888889
chr1	2374935	2375028	0.00462963333333333	0.126777966666667
chr1	5704411	5704538	0.791666666666667	0.91358
chr1	6500936	6500967	0.0042735	0.125885233333333
chr1	2246016	2246050	0.00396826666666667	0.125238333333333
chr1	1050551	1050648	0.1309524	0.251916333333333
chr1	1157522	1157589	0.841505666666667	0.962411
chr1	3447937	3447962	0	0.1208612
chr1	9734057	9734209	0.666666666666667	0.785714333333333
chr1	2374822	2374905	0.02	0.138894666666667
chr1	1691393	1691450	0.858545	0.977222333333333
chr1	2147371	2147512	0.833333333333333	0.951585333333333
chr1	6531472	6531532	0.854242666666667	0.972307333333333
chr1	9911521	9911588	0.826389	0.944444333333333
chr1	2245963	2246015	0.0235323333333333	0.140852366666667
chr1	6304919	6304962	0.0425533333333333	0.159526533333333
chr1	7700629	7700714	0.883333333333333	1
chr1	1109676	1109831	0.333333333333333	0.45
chr1	935833	935904	0	0.1163065
chr1	2990093	2990215	0	0.116080833333333
chr1	5948453	5948550	0.865079333333333	0.980569
chr1	1840015	1840099	0	0.115118
chr1	2560538	2560620	0.0227272866666667	0.136918166666667
chr1	3310546	3310597	0.00297934333333333	0.1166324
chr1	2163754	2163857	0.462828666666667	0.575835666666667
chr1	1609009	1609076	0.860209	0.972817666666667
chr1	2408865	2408976	0.831845333333333	0.944444333333333
chr1	3706616	3706704	0.775696333333333	0.888294333333333
chr1	1080084	1080155	0.448860333333333	0.561272433333333
chr1	3643993	3644059	0.211361666666667	0.323565
chr1	8392274	8392407	0.761904666666667	0.873941666666667
chr1	6461735	6461868	0.555555666666667	0.666666666666667
chr1	1237771	1237843	0.848214333333333	0.959118333333333
chr1	7700289	7700350	0.862954	0.973806
chr1	4237549	4237662	0.778259	0.888888666666667
chr1	2985995	2986021	0	0.1103398
chr1	7844853	7844963	0.811448	0.921678333333333
chr1	3400412	3400519	0.382058666666667	0.492207
chr1	2202806	2202970	0.875	0.984882333333333
chr1	3619341	3619418	0.854282666666667	0.963964
chr1	137169	137217	0	0.109391
chr1	4714514	4714546	0.0371405	0.146190133333333
chr1	6515277	6515443	0.00775193333333333	0.116415833333333
chr1	1951220	1951255	0.0311616	0.13953
chr1	136925	136973	0.0374649666666667	0.145537666666667
chr1	6360609	6360636	0.860203333333333	0.968185666666667
chr1	2220422	2220496	0.845719	0.953626
chr1	2987308	2987386	0	0.1078514
chr1	1233575	1233633	0.869421333333333	0.97711
chr1	7591572	7591673	0.817927333333333	0.925587666666667
chr1	6479734	6479797	0	0.107379833333333
chr1	3827863	3827918	0.439963	0.546824
chr1	936030	936099	0.0045045	0.111323866666667
chr1	1950415	1950519	0.0303367333333333	0.136983333333333
chr1	5947372	5947502	0.893518666666667	1
chr1	7156343	7156512	0.866666666666667	0.973016
chr1	2472198	2472224	0	0.1060606
chr1	1562511	1562551	0.875645666666667	0.981528666666667
chr1	3687804	3687875	0.846714666666667	0.952581333333333
chr1	1805765	1805901	0.865734333333333	0.971428666666667
chr1	6337610	6337798	0.822222333333333	0.927778
chr1	5956886	5956931	0.883177	0.988226666666667
chr1	6142143	6142219	0.820470666666667	0.925237
chr1	1293043	1293113	0.873119	0.977876333333333
chr1	1534588	1534734	0.558201	0.662917333333333
chr1	2436883	2437039	0.0980393333333333	0.2025449
chr1	969720	969766	0.0275107	0.1319045
chr1	5923501	5923620	0.837109666666667	0.941429333333333
chr1	2984435	2984552	0.0333333333333333	0.137409433333333
chr1	935696	935723	0	0.103879666666667
chr1	877903	877930	0.00419286666666667	0.107681633333333
chr1	3091339	3091415	0.0622577666666667	0.1657287
chr1	2234527	2234650	0.814814666666667	0.917777666666667
chr1	7741050	7741111	0	0.102678666666667
chr1	914072	914164	0.880952333333333	0.983539
chr1	1375480	1375504	0.500337	0.602837
chr1	2985210	2985277	0.0068376	0.109316233333333
chr1	1072029	1072094	0.410900333333333	0.513368233333333
chr1	6404547	6404679	0.888889	0.990991
chr1	1920339	1920389	0.203703533333333	0.305734333333333
chr1	1019246	1019294	0.565089333333333	0.667064666666667
chr1	8378514	8378549	0.153870533333333	0.255484
chr1	1695703	1695816	0.666666666666667	0.767916666666667
chr1	1811761	1811882	0.875661333333333	0.976190333333333
chr1	6562831	6562964	0.845238333333333	0.945555666666667
chr1	994599	994657	0.0321440366666667	0.132254866666667
chr1	4829732	4829848	0.562770666666667	0.662714333333333
chr1	845201	845246	0.877385	0.97729
chr1	2559918	2559956	0.1090318	0.208930633333333
chr1	1294037	1294112	0	0.0997758
chr1	1643493	1643607	0.833333333333333	0.933092
chr1	2256029	2256140	0.845238	0.944444333333333
chr1	6147354	6147487	0.888888666666667	0.987654333333333
chr1	6565177	6565222	0.707272666666667	0.805433666666667
chr1	1270468	1270543	0.866099333333333	0.963627
chr1	7450127	7450157	0.753595666666667	0.851081
chr1	4232435	4232621	0.333333333333333	0.430555666666667
chr1	1951256	1951284	0.0250465	0.122213566666667
chr1	6149237	6149307	0.817669333333333	0.91434
chr1	2122521	2122616	0.787301333333333	0.883796333333333
chr1	6479960	6480045	0.0063492	0.102671366666667
chr1	1905160	1905306	0.370370333333333	0.466666666666667
chr1	6531063	6531166	0.885185	0.981424
chr1	6392042	6392100	0.821236	0.917423
chr1	9383152	9383189	0.696113	0.792218
chr1	1365938	1366016	0.314798	0.410898666666667
chr1	6114314	6114410	0.856791	0.952381
chr1	903528	903585	0.750617333333333	0.846173333333333
chr1	6039869	6039951	0.851753666666667	0.94709
chr1	2235655	2235687	0.885136333333333	0.979378
chr1	2929216	2929305	0	0.0936506666666667
chr1	6508221	6508260	0.077037	0.170224266666667
chr1	6566539	6566621	0.869845333333333	0.962992666666667
chr1	1842273	1842363	0.799206333333333	0.892095
chr1	1779540	1779673	0.859649	0.952381
chr1	7720977	7721119	0.833333333333333	0.925926
chr1	961105	961231	0.9	0.992424333333333
chr1	2889964	2890051	0	0.0920939333333333
chr1	1004924	1005061	0.0287037	0.120405433333333
chr1	1475446	1475501	0	0.0913951666666667
chr1	6036414	6036549	0.876984333333333	0.968055666666667
chr1	6558067	6558120	0.486432333333333	0.577457
chr1	1724668	1724831	0.833333333333333	0.924242333333333
chr1	4039048	4039164	0.847222333333333	0.937878666666667
chr1	5956955	5957036	0.875042	0.965608333333333
chr1	7122541	7122573	0.855103333333333	0.945556333333333
chr1	6795557	6795625	0.840476333333333	0.930907333333333
chr1	6169524	6169606	0.772696	0.863019666666667
chr1	935336	935377	0.0050505	0.0949510333333333
chr1	9661015	9661099	0.861111	0.95071
chr1	7694156	7694228	0.900817	0.990099
chr1	3339922	3340085	0.0833333333333333	0.171875
chr1	6522595	6522688	0.911706333333333	1
chr1	9661100	9661187	0.880431333333333	0.968654333333333
chr1	1507267	1507333	0.851322666666667	0.939473333333333
chr1	9711854	9711972	0.0166666666666667	0.104565
chr1	1950818	1950877	0.00151515	0.0892535666666667
chr1	8419581	8419641	0.896819666666667	0.984511666666667
chr1	2455133	2455225	0.882065	0.969562333333333
chr1	2139221	2139295	0.906225333333333	0.993464
chr1	3371513	3371552	0	0.0871576866666667
chr1	6531214	6531382	0.904762	0.991453
chr1	1951388	1951438	0.354550666666667	0.440463666666667
chr1	2446404	2446456	0.894824	0.980391
chr1	2202971	2203011	0.853439333333333	0.938795333333333
chr1	4715535	4715644	0	0.0852852333333333
chr1	1840100	1840217	0.0366666666666667	0.121882033333333
chr1	6004232	6004339	0.902625333333333	0.987708333333333
chr1	9243029	9243064	0	0.0848767
chr1	2387952	2387979	0.908324666666667	0.993055666666667
chr1	877078	877157	0	0.0846581
chr1	1136457	1136585	0.0166666666666667	0.101109533333333
chr1	7173057	7173102	0.864496666666667	0.948778666666667
chr1	6648369	6648462	0.916330666666667	1
chr1	3634966	3635099	0.859259333333333	0.942810666666667
chr1	2106620	2106686	0.816239333333333	0.899758666666667
chr1	4712764	4712827	0	0.0833334333333333
chr1	6065727	6065852	0.916666666666667	1
chr1	3802615	3802768	0.916666666666667	1
chr1	6039743	6039868	0.916666666666667	1
chr1	6432912	6433055	0.916666666666667	1
chr1	1004442	1004496	0	0.0833333333333333
chr1	979551	979635	0.641895333333333	0.725182
chr1	6500184	6500232	0	0.0831683333333333
chr1	6479826	6479863	0.0100025366666667	0.0930442666666667
chr1	1108968	1109037	0.0616698333333333	0.144667266666667
chr1	8914474	8914594	0.833333333333333	0.916300333333333
chr1	6754959	6755089	0.897619	0.980175333333333
chr1	1266497	1266656	0.738889	0.821282666666667
chr1	9243194	9243269	0.0227245333333333	0.104700766666667
chr1	2525479	2525575	0.121693033333333	0.203429833333333
chr1	3371717	3371810	0.0657640333333333	0.147335766666667
chr1	1141674	1141709	0	0.081565
chr1	2282964	2283020	0.850653	0.932008333333333
chr1	3660751	3660881	0.857143	0.9375
chr1	1841345	1841426	0.919697	1
chr1	2559957	2559994	0.123823666666667	0.203893466666667
chr1	1458767	1458884	0.904762	0.984692
chr1	2247432	2247549	0.705377333333333	0.785185333333333
chr1	7290221	7290350	0.878788	0.958333333333333
chr1	8548398	8548465	0.895314	0.974741666666667
chr1	1489401	1489543	0.860499666666667	0.939886
chr1	1575784	1575877	0.879629666666667	0.958928666666667
chr1	954492	954566	0.0629827666666667	0.1422623
chr1	2426234	2426332	0.761111	0.840355
chr1	1592168	1592240	0.898182666666667	0.977266
chr1	8561881	8561916	0.828629	0.907499333333333
chr1	6557779	6557850	0	0.0786975666666667
chr1	7067604	7067710	0.868055666666667	0.946464666666667
chr1	8023536	8023597	0.813841333333333	0.892229
chr1	7765626	7765720	0.0153820666666667	0.0937281666666667
chr1	4714297	4714330	0.0170315333333333	0.0953158333333333
chr1	4714856	4714898	0.00664048666666667	0.0846992666666667
chr1	2236642	2236756	0.888889	0.966892333333333
chr1	9031335	9031462	0.0416666666666667	0.119047666666667
chr1	1846962	1847010	0.663411	0.740775666666667
chr1	8785346	8785480	0.906404	0.983333333333333
chr1	7702519	7702603	0.861259666666667	0.938188
chr1	6663287	6663354	0	0.0768625533333333
chr1	1164887	1165022	0.916666666666667	0.993464
chr1	6272027	6272110	0.910317333333333	0.98709
chr1	1182180	1182214	0.00860286666666667	0.0852316666666667
