,chr,start,end,healthy1-V,healthy2-V,healthy3-V,nbl1-V,nbl2-V,nbl3-V
336,chr1,976050,976101,0.0,0.0,0.0,0.0151515,0.0238095,0.126984
337,chr1,976959,977033,0.936782,0.965517,0.940171,0.941953,0.969512,0.965957
338,chr1,977034,977062,1.0,1.0,0.923077,0.875,1.0,1.0
339,chr1,977063,977096,0.904762,0.90625,0.971429,0.60687,0.864865,0.941176
340,chr1,977191,977344,1.0,1.0,1.0,0.845455,0.911111,0.966667
341,chr1,977356,977499,0.666667,0.944444,0.873239,0.929825,0.990566,0.963636
342,chr1,977500,977552,0.975904,0.948864,0.989899,0.866029,0.947917,0.962963
343,chr1,977553,977657,0.611111,0.5,0.615385,0.433333,0.473684,0.4
344,chr1,979132,979267,0.833333,0.878788,1.0,0.619403,0.851852,0.9375
345,chr1,979288,979381,0.972222,0.966216,0.976744,0.806452,0.936508,0.921875
346,chr1,979382,979409,0.967391,0.985915,0.955882,0.696517,0.942308,0.878788
347,chr1,979410,979501,1.0,1.0,0.990991,0.850258,0.975248,0.934783
348,chr1,979502,979550,0.705128,0.693878,0.619048,0.543779,0.658228,0.653061
349,chr1,979551,979635,0.775862,0.581197,0.568627,0.514964,0.875458,0.785124
350,chr1,980630,980684,0.928571,0.906667,0.913043,0.73454,0.957746,0.915493
351,chr1,980888,980931,1.0,0.973684,0.87037,0.268041,0.777778,0.692308
352,chr1,981745,981857,0.6,0.941176,1.0,0.76,1.0,1.0
353,chr1,982336,982424,0.989583,0.95,0.938462,0.697517,0.983333,0.96
354,chr1,982425,982470,0.985294,1.0,0.958333,0.504013,0.940678,0.642857
355,chr1,982471,982509,0.981685,0.95092,0.838384,0.843112,0.962441,0.957143
356,chr1,982909,982967,0.956522,0.878378,0.880597,0.317164,0.864865,0.675
357,chr1,982968,983023,0.949416,0.869919,0.915888,0.69246,0.947619,0.839286
358,chr1,983611,983712,1.0,0.885714,1.0,0.62406,0.98,1.0
359,chr1,983713,983849,1.0,1.0,1.0,0.368421,0.947368,0.777778
360,chr1,984006,984119,0.971429,0.966387,0.938144,0.793651,0.983516,0.878378
361,chr1,984120,984221,0.888889,1.0,0.666667,1.0,0.895833,0.769231
362,chr1,984231,984264,0.986111,0.916667,0.9375,0.872549,0.882353,0.952381
363,chr1,984265,984341,0.95614,0.885906,0.953704,0.696552,0.941606,0.9
364,chr1,984342,984386,0.942308,0.883333,0.866667,0.523055,0.85,0.986111
365,chr1,984387,984461,0.64,0.904255,0.836735,0.60198,0.943005,0.942857
366,chr1,984580,984635,1.0,0.973684,0.903614,0.697368,0.964286,0.857143
367,chr1,984669,984697,0.989362,0.968254,0.962025,0.903766,0.986111,0.935484
368,chr1,984710,984865,1.0,1.0,1.0,0.804598,0.933333,0.916667
369,chr1,984882,984924,1.0,0.975,0.969697,0.755435,1.0,0.733333
370,chr1,984925,984972,0.993056,1.0,0.96,0.923567,0.964286,1.0
371,chr1,984973,985037,0.964912,0.978022,0.986667,0.929078,1.0,1.0
372,chr1,985038,985164,1.0,1.0,0.857143,0.638889,1.0,0.833333
373,chr1,985165,985188,0.935897,0.971264,0.986395,0.904918,0.984615,0.973684
374,chr1,985212,985259,0.955975,0.932292,0.971591,0.79374,0.977612,0.9375
375,chr1,986021,986063,0.888889,0.944444,1.0,0.550388,1.0,1.0
376,chr1,986216,986291,0.966667,0.896226,0.871795,0.0116279,0.977273,0.916667
377,chr1,986783,986863,0.95,0.969231,0.964286,0.577693,0.971429,0.990476
378,chr1,986864,986919,0.900862,0.987069,0.963768,0.806452,0.940909,0.899471
379,chr1,986920,986993,0.944444,1.0,0.973684,0.411028,0.892857,0.942308
380,chr1,986994,987056,0.947917,0.9375,0.949495,0.581633,1.0,0.972222
381,chr1,987253,987290,0.95,0.972222,0.777778,0.731415,0.906977,0.826087
382,chr1,987291,987331,0.987952,0.979167,0.976744,0.777397,1.0,0.9
383,chr1,987332,987468,1.0,0.785714,1.0,0.908163,0.985294,0.971429
384,chr1,987478,987516,0.951613,0.983051,0.94,0.913669,0.983871,0.942857
385,chr1,989579,989643,0.851852,0.983333,0.962264,0.625,0.963636,0.945946
386,chr1,990038,990095,0.94186,0.84,0.936508,0.392857,0.916667,0.923077
387,chr1,990096,990175,0.823529,0.877551,0.931034,0.350282,0.857143,0.588235
388,chr1,990213,990292,0.671053,0.895833,0.75,0.546392,0.970588,0.875
389,chr1,990656,990741,0.962264,0.898876,0.918367,0.853547,0.972414,0.955882
390,chr1,991919,991972,0.940741,0.957317,0.965517,0.775969,0.943723,0.683616
391,chr1,992580,992710,0.0,1.0,1.0,0.133333,0.5,0.0
392,chr1,994504,994598,0.0128205,0.00757576,0.0454545,0.0190641,0.05,0.0378788
393,chr1,994599,994657,0.00793651,0.0884956,0.0,0.0601504,0.0866142,0.25
394,chr1,994658,994686,0.0,0.037037,0.0,0.0246914,0.0666667,0.047619
395,chr1,994825,994893,0.0,0.0,0.0,0.00717131,0.0301724,0.00892857
396,chr1,994934,994969,0.0,0.0138889,0.0,0.0167064,0.04,0.0555556
397,chr1,994970,995005,0.0,0.0,0.0,0.0261438,0.0114943,0.0
398,chr1,995006,995032,0.0,0.0,0.0,0.0148248,0.0116959,0.0350877
399,chr1,995033,995095,0.0,0.0,0.0,0.0117521,0.026616,0.0277778
400,chr1,995096,995131,0.0,0.0,0.0,0.0252874,0.0461538,0.0117647
401,chr1,995132,995169,0.00393701,0.0,0.0,0.0223214,0.0230769,0.0347826
402,chr1,995170,995248,0.0,0.0,0.00892857,0.0270833,0.0306122,0.0408163
403,chr1,995249,995289,0.0,0.0,0.0,0.0497553,0.0245098,0.0465116
404,chr1,995827,995966,0.619048,0.333333,0.142857,0.361111,0.458333,0.166667
405,chr1,995967,996097,0.666667,0.5,0.583333,0.353659,0.214286,0.1
406,chr1,996098,996182,0.38,0.428571,0.58,0.431579,0.53125,0.64
407,chr1,996183,996287,0.592593,0.574074,0.645161,0.242489,0.243094,0.1875
408,chr1,996447,996514,0.92,0.846154,0.875,0.819495,0.726415,0.533333
409,chr1,997179,997253,0.423077,0.35,0.5,0.222222,0.933333,0.125
410,chr1,997666,997718,0.25,0.358974,0.244186,0.0751174,0.401786,0.0384615
411,chr1,997828,997900,0.0,0.0,0.0,0.00729927,0.045977,0.0
412,chr1,998557,998637,0.863636,0.733333,0.642857,0.722772,0.428571,0.0
413,chr1,999394,999446,0.0,0.0,0.02,0.025974,0.0508475,0.0869565
414,chr1,999863,999909,0.0,0.00980392,0.115942,0.0189125,0.0392157,0.037037
415,chr1,1000171,1000205,0.683333,0.605634,0.556604,0.02849,0.0169492,0.0434783
416,chr1,1001037,1001066,0.555556,0.8,0.375,0.655172,0.818182,0.0
417,chr1,1001410,1001510,0.727273,1.0,1.0,0.363636,0.607143,0.727273
418,chr1,1002619,1002732,0.880952,0.952381,0.942857,0.934625,0.953488,0.9375
419,chr1,1002733,1002765,0.923333,0.900901,0.931624,0.964253,0.902299,0.956897
420,chr1,1003284,1003375,0.777778,0.7125,0.828125,0.832618,0.152778,0.625
421,chr1,1003888,1004002,0.0,0.0,0.0,0.435484,0.0666667,0.190476
422,chr1,1004062,1004087,0.0,0.0,0.0,0.270992,0.0188679,0.782609
423,chr1,1004442,1004496,0.0,0.0,0.0,0.0,0.0,0.25
424,chr1,1004497,1004538,0.0,0.0,0.0,0.00588235,0.0454545,0.0
425,chr1,1004539,1004707,0.0,0.0,0.0,0.0,0.0128205,0.0740741
426,chr1,1004708,1004789,0.01,0.0,0.0,0.0173913,0.0111111,0.0
427,chr1,1004790,1004877,0.0,0.0366972,0.0,0.027668,0.0227273,0.0909091
428,chr1,1004924,1005061,0.0,0.0444444,0.0416667,0.230189,0.0555556,0.0754717
429,chr1,1005062,1005086,0.0722222,0.0192308,0.0808824,0.0244565,0.0431034,0.0147059
430,chr1,1005100,1005189,0.791667,0.708333,0.952381,0.965517,0.592593,0.5
431,chr1,1005190,1005261,0.34375,0.463203,0.469945,0.544369,0.18797,0.0416667
432,chr1,1005270,1005305,0.890909,0.679245,0.882353,0.812721,0.696429,0.133333
433,chr1,1006744,1006805,0.888889,1.0,0.857143,0.461538,0.411765,0.05
434,chr1,1006941,1007054,0.3,0.2,0.25,0.0,0.0,0.0
435,chr1,1007252,1007282,0.883721,0.894737,0.947368,0.910035,0.04,0.105263
436,chr1,1007305,1007404,0.909091,0.977778,1.0,0.792079,0.0555556,0.177778
437,chr1,1007423,1007480,0.820122,0.702206,0.90625,0.472698,0.046875,0.104167
438,chr1,1007481,1007568,0.95,1.0,0.657143,0.843478,0.0181818,0.2
439,chr1,1007576,1007615,0.911458,0.891089,0.873563,0.815739,0.0703125,0.0
440,chr1,1007616,1007672,0.875,0.935484,0.880952,0.342857,0.0,0.0
441,chr1,1007673,1007704,0.938596,0.925373,0.955556,0.868354,0.2,0.037037
442,chr1,1007853,1007896,0.855263,0.80597,0.756757,0.457627,0.0535714,0.0454545
443,chr1,1007897,1007986,1.0,1.0,0.8,0.677778,0.354167,0.0
444,chr1,1007987,1008090,0.928571,0.761905,0.931818,0.69863,0.555556,0.475
445,chr1,1008091,1008158,0.25,0.380952,0.25,0.42623,0.125,0.0
446,chr1,1008194,1008283,0.733333,0.916667,0.770833,0.455635,0.24,0.111111
447,chr1,1008628,1008721,0.837838,0.884615,0.913793,0.611511,0.75,0.166667
448,chr1,1009258,1009302,1.0,1.0,1.0,0.946524,0.959184,1.0
449,chr1,1009303,1009403,0.9,0.533333,0.857143,0.198675,0.411765,0.0
450,chr1,1009404,1009438,0.9375,0.933333,0.936508,0.652174,0.777778,0.916667
451,chr1,1009439,1009502,0.857143,0.583333,0.583333,0.770833,0.6,0.758621
452,chr1,1009514,1009546,0.5,0.5,0.75,0.895522,0.833333,0.625
453,chr1,1010638,1010675,0.934783,0.843137,0.96,0.710526,0.470588,0.0666667
454,chr1,1015392,1015430,0.0,0.0,0.130435,0.031746,0.0,0.1
455,chr1,1015431,1015545,0.0,0.03125,0.0,0.0306122,0.0416667,0.0
456,chr1,1016864,1016894,0.959677,1.0,0.955882,0.617188,0.6875,0.733333
457,chr1,1017266,1017369,1.0,0.955556,0.897436,0.95572,0.988889,0.947368
458,chr1,1017370,1017405,0.887255,0.973118,0.949686,0.902062,0.984375,0.934959
459,chr1,1017406,1017457,0.960199,0.901099,0.968085,0.946605,0.967172,0.986425
460,chr1,1017678,1017783,0.8125,0.583333,1.0,0.985915,0.978261,0.975
461,chr1,1018003,1018104,1.0,0.958333,0.936508,0.799499,0.91954,0.968254
462,chr1,1018105,1018173,0.969231,0.992308,0.958621,0.953397,0.961702,0.963636
463,chr1,1018181,1018228,0.936508,0.911111,0.969697,0.907767,1.0,0.923077
464,chr1,1018229,1018299,0.981395,0.952941,0.960526,0.954583,0.985,0.993711
465,chr1,1018442,1018478,0.985294,0.958333,0.983333,0.884354,0.932886,0.926471
466,chr1,1018479,1018576,0.625,0.766667,1.0,0.475771,0.948454,0.960784
467,chr1,1018789,1018915,1.0,1.0,1.0,0.919283,0.97,0.914286
468,chr1,1018916,1018949,0.9375,0.980769,0.981481,0.90566,0.965517,0.740741
469,chr1,1018950,1019049,0.975,0.941176,0.911765,0.757282,0.855263,0.772727
470,chr1,1019050,1019201,1.0,1.0,1.0,0.714286,0.983333,0.857143
471,chr1,1019202,1019245,0.983607,0.935484,0.978261,0.93133,0.895833,1.0
472,chr1,1019246,1019294,0.546667,0.557692,0.590909,0.60219,0.662162,0.736842
473,chr1,1019295,1019366,0.785714,0.830769,0.821429,0.407407,0.4,0.444444
474,chr1,1019840,1019881,0.947368,0.961538,1.0,0.92381,0.966667,0.964286
475,chr1,1019882,1019956,0.906977,0.970588,0.926829,0.962656,0.974359,0.958333
476,chr1,1019957,1020024,0.977401,0.986486,0.988636,0.960814,0.957627,0.967742
477,chr1,1020025,1020096,1.0,0.98,0.92,0.926531,1.0,0.95
478,chr1,1020097,1020254,1.0,1.0,1.0,0.942308,0.92,0.857143
479,chr1,1020800,1020979,0.857143,0.9,1.0,0.817143,1.0,0.952381
480,chr1,1020997,1021080,0.898876,0.889908,0.913043,0.531856,0.985612,0.873016
481,chr1,1021144,1021247,1.0,1.0,1.0,0.651685,0.964286,0.945455
482,chr1,1021248,1021338,0.941176,0.98,1.0,0.8,1.0,0.961538
483,chr1,1021339,1021454,0.953488,0.780488,0.875,0.752688,0.962687,0.916667
484,chr1,1021455,1021514,0.898551,0.981481,0.851852,0.762463,0.987952,0.975
485,chr1,1021515,1021619,1.0,0.948718,0.95,0.713178,0.875,0.909091
486,chr1,1021620,1021678,1.0,0.985294,0.954545,0.864583,0.979167,0.958333
487,chr1,1021679,1021753,0.985714,1.0,1.0,0.95,0.970588,1.0
488,chr1,1022486,1022533,1.0,0.962264,0.966667,0.939891,0.894737,0.962963
489,chr1,1022534,1022573,0.965517,1.0,1.0,0.935743,0.962025,0.947368
490,chr1,1023331,1023454,1.0,0.916667,1.0,0.86,1.0,1.0
491,chr1,1023891,1023975,0.90099,0.923077,0.953488,0.930599,0.955556,0.833333
492,chr1,1024207,1024327,0.954545,1.0,1.0,0.936937,0.928571,1.0
493,chr1,1024328,1024389,0.97076,0.973684,0.947368,0.957687,0.973118,0.975309
494,chr1,1026125,1026173,0.671053,0.733333,0.767442,0.654506,0.732394,0.711864
495,chr1,1027474,1027566,1.0,0.986111,0.972222,0.941176,1.0,1.0
496,chr1,1027596,1027728,1.0,1.0,0.964286,0.918919,0.972222,0.952381
497,chr1,1027729,1027788,0.795455,1.0,0.916667,0.954545,0.961538,1.0
498,chr1,1028854,1028897,1.0,0.931818,0.986842,0.936066,0.98913,0.973684
499,chr1,1042137,1042187,0.979592,1.0,0.96,0.928144,1.0,0.909091
500,chr1,1042188,1042255,0.936047,0.969697,0.958333,0.949195,1.0,0.986842
501,chr1,1042265,1042359,1.0,1.0,1.0,0.98374,1.0,0.695652
502,chr1,1046045,1046130,0.917073,0.877698,0.904762,0.802442,0.840278,0.634146
503,chr1,1047406,1047474,0.905882,0.926606,0.976471,0.960947,0.956098,0.973333
504,chr1,1047475,1047592,1.0,1.0,1.0,0.978723,1.0,1.0
505,chr1,1048432,1048499,1.0,1.0,0.714286,0.914894,1.0,1.0
506,chr1,1050551,1050648,0.0714286,0.0714286,0.25,0.341463,0.271429,0.142857
507,chr1,1050649,1050775,0.0,0.0322581,0.0,0.0318471,0.037037,0.0555556
508,chr1,1050810,1050845,0.0147059,0.0,0.0277778,0.0228175,0.0413223,0.0224719
509,chr1,1051049,1051089,0.0,0.0,0.0,0.011236,0.333333,0.1
510,chr1,1051135,1051192,0.0104167,0.0,0.0,0.018595,0.0,0.0175439
511,chr1,1051193,1051320,0.0,0.0,0.0,0.00630915,0.0102041,0.025641
512,chr1,1051321,1051371,0.0,0.0,0.00606061,0.020731,0.0122449,0.0380952
513,chr1,1051372,1051441,0.0,0.0,0.0,0.00915332,0.0,0.0
514,chr1,1051452,1051527,0.0,0.0,0.047619,0.0,0.0,0.0714286
515,chr1,1051534,1051574,0.0,0.0,0.0,0.0117647,0.0377358,0.0277778
516,chr1,1051575,1051639,0.0,0.0,0.0,0.0207547,0.00322581,0.0
517,chr1,1051640,1051729,0.0,0.0,0.0,0.0108696,0.012987,0.0116279
518,chr1,1051763,1051795,0.0,0.0,0.0,0.0180229,0.0169492,0.0461538
519,chr1,1051796,1051834,0.0,0.0,0.0,0.0100503,0.0124224,0.0340136
520,chr1,1051835,1051874,0.0,0.0,0.0,0.0254237,0.0375,0.0
521,chr1,1051875,1052016,0.0,0.0,0.0,0.00961538,0.0185185,0.047619
522,chr1,1052017,1052043,0.0,0.020202,0.0138889,0.0184332,0.0473373,0.0117647
523,chr1,1052044,1052115,0.0,0.0,0.0178571,0.0146751,0.0285714,0.0
524,chr1,1052116,1052186,0.0,0.0,0.0,0.0241343,0.03125,0.049505
525,chr1,1052187,1052218,0.0,0.00793651,0.0,0.0198413,0.030303,0.025641
526,chr1,1052237,1052388,0.0909091,0.2,0.0,0.0441176,0.0,0.0
527,chr1,1052600,1052663,0.291391,0.367232,0.458333,0.321168,0.198413,0.0833333
528,chr1,1054436,1054508,0.714286,0.941176,1.0,0.134503,0.693878,0.0666667
529,chr1,1055016,1055129,0.916667,0.923077,0.666667,0.0416667,0.333333,0.0
530,chr1,1057378,1057500,0.0,0.285714,0.0,0.139241,0.277778,0.0
531,chr1,1057683,1057735,0.0,0.0,0.0,0.0215385,0.0422535,0.0909091
532,chr1,1057757,1057835,0.0909091,0.148148,0.0625,0.00606061,0.28169,0.0454545
533,chr1,1057836,1057882,0.0882353,0.285714,0.2,0.0686275,0.88,0.125
534,chr1,1058559,1058633,0.8,0.833333,0.875,0.606061,0.868421,0.375
535,chr1,1058634,1058676,0.606061,0.529412,0.604167,0.473348,0.7,0.166667
536,chr1,1059911,1060068,1.0,1.0,1.0,0.526316,0.8125,0.1
537,chr1,1061474,1061584,1.0,0.857143,0.877193,0.340237,0.834225,0.1
538,chr1,1061585,1061646,1.0,0.782609,0.75,0.813559,0.939394,0.0
539,chr1,1063017,1063085,0.977401,0.95,0.989899,0.787743,0.865385,0.0119048
540,chr1,1063120,1063158,0.857143,0.979592,0.92,0.422018,0.5,0.0625
541,chr1,1063159,1063277,0.833333,0.911111,0.95,0.542373,0.894737,0.0377358
542,chr1,1063849,1063885,0.951613,1.0,0.7,0.984375,0.95,0.166667
543,chr1,1064029,1064056,0.846154,0.941176,0.857143,0.651163,0.911765,0.0
544,chr1,1064256,1064416,1.0,0.583333,1.0,0.66087,0.830189,0.0
545,chr1,1064417,1064510,0.95,0.894737,1.0,0.625,0.885714,0.0
546,chr1,1066077,1066181,0.727273,0.840909,0.65,0.641975,0.897727,0.0833333
547,chr1,1067615,1067779,0.833333,0.916667,0.916667,0.77931,1.0,0.075
548,chr1,1067997,1068108,0.9,0.90625,0.8,0.629032,0.854839,0.125
549,chr1,1068126,1068243,0.958333,0.916667,1.0,0.764706,0.887324,0.0526316
550,chr1,1068394,1068487,0.9375,0.925,1.0,0.778107,0.927632,0.0357143
551,chr1,1068488,1068570,0.733333,0.791667,0.809524,0.741497,0.866667,0.0
552,chr1,1068747,1068783,0.922222,0.85,0.976744,0.635897,0.716418,0.0526316
553,chr1,1071086,1071200,1.0,0.6,0.9375,0.6,0.9,0.111111
554,chr1,1071201,1071376,1.0,1.0,1.0,0.538462,0.666667,0.142857
555,chr1,1071377,1071464,0.972222,0.916667,0.972222,0.815068,0.924107,0.5
556,chr1,1072029,1072094,0.390805,0.381579,0.460317,0.648438,0.875,0.0166667
557,chr1,1072469,1072513,0.027907,0.0894737,0.0363636,0.945893,0.95873,0.210526
558,chr1,1072514,1072598,0.0,0.019802,0.114286,0.845361,0.915663,0.04
559,chr1,1072626,1072670,0.0,0.0,0.0,0.651341,0.617647,0.0625
560,chr1,1072691,1072736,0.0,0.0106383,0.0147059,0.7775,0.775956,0.285714
561,chr1,1072752,1072838,0.0555556,0.0,0.0,0.409426,0.392157,0.0166667
562,chr1,1072839,1072887,0.0,0.027027,0.02,0.382474,0.566474,0.123077
563,chr1,1073541,1073631,0.875,0.970588,0.928571,0.793103,0.987805,0.166667
564,chr1,1074517,1074577,0.956522,0.771429,0.907407,0.486339,0.780488,0.166667
565,chr1,1076290,1076320,0.596154,0.5,0.639535,0.465774,0.816667,0.0897436
566,chr1,1076321,1076395,0.771429,0.611765,0.768421,0.723716,0.911111,0.244444
567,chr1,1076396,1076430,0.87234,0.826087,1.0,0.604478,0.8125,0.0
568,chr1,1076983,1077063,1.0,0.7,1.0,0.625,1.0,0.0
569,chr1,1077064,1077127,0.97,0.710345,1.0,0.578588,0.9,0.0
570,chr1,1077128,1077204,0.913043,0.823529,0.901961,0.743363,0.904762,0.166667
571,chr1,1077205,1077325,1.0,0.714286,0.791667,0.196429,0.657895,0.166667
572,chr1,1078040,1078146,0.888889,0.75,0.928571,0.532258,0.764706,0.0
573,chr1,1078345,1078427,0.966667,1.0,0.866667,0.887597,0.888889,0.0
574,chr1,1078465,1078510,0.861111,0.959184,0.928571,0.364017,0.355556,0.0526316
575,chr1,1079509,1079538,0.0333333,0.05,0.115385,0.651972,0.896104,0.025
576,chr1,1079539,1079586,0.027027,0.0357143,0.178571,0.628702,0.747368,0.0714286
577,chr1,1079587,1079632,0.122449,0.125,0.172414,0.915254,0.926829,0.0952381
578,chr1,1079695,1079735,0.252174,0.294118,0.142857,0.925234,0.972603,0.06
579,chr1,1079736,1079782,0.145833,0.078125,0.190476,0.870482,0.894737,0.0333333
580,chr1,1080084,1080155,0.386243,0.47549,0.484848,0.69398,0.906504,0.0833333
581,chr1,1080156,1080204,0.301075,0.678161,0.531915,0.694545,0.811024,0.075
582,chr1,1080222,1080294,0.351852,0.5,0.243902,0.819355,0.435484,0.0
583,chr1,1080402,1080437,0.764286,0.784314,0.810219,0.903448,0.970149,0.333333
584,chr1,1080465,1080562,0.771429,1.0,0.961538,0.90604,1.0,0.117647
585,chr1,1080599,1080700,0.857143,0.921569,0.935065,0.946962,0.961702,0.157143
586,chr1,1081069,1081218,1.0,1.0,1.0,0.94,1.0,0.333333
587,chr1,1081219,1081341,1.0,0.875,1.0,0.888889,0.888889,0.0769231
588,chr1,1081718,1081831,0.895833,0.916667,0.888889,0.818182,0.909091,0.125
589,chr1,1081832,1081942,1.0,0.5,1.0,1.0,0.0,0.0
590,chr1,1083055,1083151,1.0,0.961538,1.0,0.666667,0.884615,0.0555556
591,chr1,1083592,1083641,0.935484,1.0,0.91954,0.464187,0.703704,0.177778
592,chr1,1083642,1083755,0.92,0.928571,1.0,0.738806,0.73913,0.416667
593,chr1,1083913,1084110,1.0,0.8,0.884615,0.603448,0.833333,0.0833333
594,chr1,1084111,1084151,0.878125,0.9375,0.926471,0.516533,0.753623,0.0375
595,chr1,1085763,1085815,0.71875,0.884615,0.924528,0.84168,0.922414,0.0666667
596,chr1,1086143,1086259,1.0,1.0,1.0,0.691743,0.765625,0.0
597,chr1,1086281,1086329,0.845588,0.862745,0.871795,0.821289,0.909677,0.103448
598,chr1,1086345,1086481,1.0,0.933333,1.0,0.776119,0.666667,0.0
599,chr1,1086734,1086762,0.857143,1.0,1.0,0.951807,1.0,1.0
600,chr1,1086763,1086810,0.956522,0.978723,0.96,0.831737,0.93125,0.33871
601,chr1,1086811,1086854,0.981818,1.0,0.942308,0.795699,0.883333,0.203704
602,chr1,1086855,1086935,1.0,0.916667,1.0,0.769231,0.9375,0.666667
603,chr1,1091669,1091714,1.0,1.0,0.961538,0.93643,0.958904,0.852941
604,chr1,1091715,1091754,0.890625,0.897959,0.791667,0.732,0.771429,0.0666667
605,chr1,1091755,1091826,0.913043,1.0,0.9,0.881818,0.805556,0.736842
606,chr1,1091981,1092140,1.0,0.571429,0.5,0.789474,0.846154,0.333333
607,chr1,1093212,1093258,0.0,0.0,0.0,0.0192926,0.850806,0.12037
608,chr1,1093259,1093307,0.0,0.0,0.0,0.0295858,0.810811,0.0217391
609,chr1,1093308,1093398,0.0,0.0416667,0.0,0.0113872,0.849421,0.04
610,chr1,1093399,1093426,0.0,0.0,0.0,0.0183946,1.0,0.0
611,chr1,1093468,1093584,0.0,0.0,0.0,0.0289256,0.929825,0.0
612,chr1,1093585,1093766,0.0,0.0,0.0,0.0,1.0,0.1
613,chr1,1093767,1093797,0.0102041,0.0,0.0,0.0508475,0.892857,0.125
614,chr1,1093798,1093834,0.101695,0.0769231,0.0689655,0.05,1.0,0.0625
615,chr1,1093876,1093939,0.0895522,0.128205,0.037037,0.614973,0.987952,0.972222
616,chr1,1094080,1094180,0.309524,0.692308,0.444444,0.82906,0.928571,0.785714
617,chr1,1096366,1096429,0.989796,1.0,0.95122,0.84,0.963855,0.333333
618,chr1,1096647,1096687,0.929134,0.927419,0.963504,0.72579,0.748718,0.030303
619,chr1,1097154,1097199,0.909091,0.914894,0.94,0.229692,0.839286,0.05
620,chr1,1097200,1097382,0.987179,1.0,0.946429,0.415094,0.874317,0.0425532
621,chr1,1098095,1098130,0.863057,0.765957,0.941406,0.925059,0.942982,0.113636
622,chr1,1098482,1098522,0.918239,0.857843,0.938889,0.801075,0.84375,0.288889
623,chr1,1098538,1098594,0.95,0.888889,0.983193,0.907205,0.97619,0.376812
624,chr1,1098787,1098906,1.0,0.928571,0.972222,0.678733,0.855263,0.425532
625,chr1,1099123,1099206,1.0,0.921875,1.0,0.954545,1.0,0.342105
626,chr1,1099207,1099276,0.8,0.934426,0.972222,0.804348,0.769231,0.0930233
627,chr1,1099292,1099387,0.896825,0.957143,0.97619,0.839181,0.950549,0.380952
628,chr1,1099388,1099461,0.914894,0.971429,0.93,0.902605,0.902439,0.0714286
629,chr1,1099462,1099582,0.941176,0.933333,0.851852,0.810345,0.983333,0.2
630,chr1,1099958,1100031,0.793651,0.842857,0.896907,0.925,0.882812,0.277778
631,chr1,1100032,1100090,0.86036,0.672986,0.80203,0.839348,0.927273,0.0888889
632,chr1,1100108,1100216,0.842105,0.5,0.571429,0.895425,0.95,0.0
633,chr1,1100235,1100274,0.934783,0.976744,0.947368,0.914179,0.925,0.0
634,chr1,1100856,1100966,1.0,1.0,1.0,0.865979,0.782609,0.0
635,chr1,1101006,1101053,0.88,1.0,1.0,0.719472,0.877193,0.222222
636,chr1,1101302,1101375,0.833333,0.876543,0.764706,0.474037,0.814815,0.111111
637,chr1,1102032,1102138,0.666667,0.8125,0.772727,0.372727,0.571429,0.142857
638,chr1,1102386,1102467,0.927835,0.666667,0.984848,0.657957,0.818182,0.388889
639,chr1,1102479,1102585,0.846154,0.977778,0.958333,0.855124,0.862903,0.111111
640,chr1,1102601,1102656,0.969697,0.92381,0.962963,0.789796,0.963768,0.0714286
641,chr1,1102673,1102759,0.982759,0.966387,0.901408,0.697211,0.847826,0.109091
642,chr1,1102760,1102832,1.0,0.960526,0.966667,0.779487,0.901961,0.0
643,chr1,1102833,1102931,0.964286,0.974359,0.979167,0.733108,0.926471,0.125
644,chr1,1102932,1102998,0.810345,0.676471,0.678571,0.741007,0.833333,0.615385
645,chr1,1103013,1103048,0.840426,0.760331,0.868132,0.681111,0.928994,0.0273973
646,chr1,1103049,1103148,1.0,0.846154,0.923077,0.915254,0.361702,0.0
647,chr1,1103155,1103182,1.0,0.98,0.952381,0.90625,0.978261,0.333333
648,chr1,1103183,1103243,0.890909,0.891892,0.847826,0.317259,0.836957,0.0454545
649,chr1,1103266,1103339,0.913043,0.972222,0.882353,0.854167,0.914062,0.0862069
650,chr1,1103585,1103674,0.888889,0.814815,0.846154,0.665094,0.961538,0.0
651,chr1,1104074,1104187,0.5,0.285714,0.625,0.294118,0.561404,0.0
